material_id,miller,mismatch_pct,mismatch_a_pct,mismatch_b_pct,angle_diff_deg,details
mp-11107,"(1, 1, 1)",1.047,0.659,1.047,0.28,"film(6,2) Li(7,5)"
mp-11107,"(1, 1, 1)",1.047,0.659,1.047,0.28,"film(6,2) Li(7,5)"
mp-11107,"(1, 1, 1)",1.047,0.659,1.047,0.28,"film(6,2) Li(7,5)"
mp-11107,"(1, 1, 0)",6.686,6.686,6.052,28.62,"film(3,4) Li(7,5)"
mp-11107,"(1, 0, 1)",6.686,6.052,6.686,28.62,"film(4,3) Li(5,7)"
mp-11107,"(1, 0, 1)",6.686,6.052,6.686,28.62,"film(4,3) Li(5,7)"
mp-11107,"(1, 0, 0)",6.686,6.052,6.686,28.62,"film(4,3) Li(5,7)"
mp-11107,"(1, 0, 0)",6.686,6.052,6.686,28.62,"film(4,3) Li(5,7)"
mp-11107,"(0, 0, 1)",1.702,1.702,1.702,58.62,"film(3,3) Li(4,4)"
mp-11107,"(0, 0, 1)",1.702,1.702,1.702,58.62,"film(3,3) Li(4,4)"
mp-11107,"(0, 0, 1)",1.702,1.702,1.702,58.62,"film(3,3) Li(4,4)"
mp-862698,"(1, 1, 1)",4.623,4.623,4.623,1.19,"film(4,4) Li(7,7)"
mp-862698,"(1, 1, 1)",4.623,4.623,4.623,1.19,"film(4,4) Li(7,7)"
mp-862698,"(1, 1, 0)",4.928,4.928,3.873,28.62,"film(4,2) Li(7,5)"
mp-862698,"(1, 0, 0)",4.928,4.928,4.928,28.62,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 1)",4.915,4.915,4.915,1.19,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 1)",4.915,4.915,4.915,1.19,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 0)",5.221,5.221,4.164,28.62,"film(4,2) Li(7,5)"
mp-1183066,"(1, 0, 0)",5.221,5.221,5.221,28.62,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 1)",4.915,4.915,4.915,1.19,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 1)",4.915,4.915,4.915,1.19,"film(4,4) Li(7,7)"
mp-1183066,"(1, 1, 0)",5.221,5.221,4.164,28.62,"film(4,2) Li(7,5)"
mp-1183066,"(1, 0, 0)",5.221,5.221,5.221,28.62,"film(4,4) Li(7,7)"
mp-866199,"(1, 1, 1)",6.619,6.619,0.955,16.38,"film(1,3) Li(2,4)"
mp-866199,"(1, 1, 0)",0.955,0.955,0.955,28.62,"film(3,3) Li(4,4)"
mp-866199,"(1, 0, 0)",0.955,0.955,0.955,28.62,"film(3,3) Li(4,4)"
mp-866199,"(1, 1, 1)",6.619,6.619,0.955,16.38,"film(1,3) Li(2,4)"
mp-866199,"(1, 1, 0)",0.955,0.955,0.955,28.62,"film(3,3) Li(4,4)"
mp-866199,"(1, 0, 0)",0.955,0.955,0.955,28.62,"film(3,3) Li(4,4)"
mp-862617,"(1, 1, 1)",0.666,0.363,0.666,31.38,"film(1,3) Li(4,7)"
mp-862617,"(1, 1, 1)",0.666,0.363,0.666,31.38,"film(1,3) Li(4,7)"
mp-862617,"(1, 1, 0)",2.378,2.378,0.363,28.62,"film(2,1) Li(3,2)"
mp-862617,"(1, 1, 0)",2.378,2.378,0.363,28.62,"film(2,1) Li(3,2)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(0, 0, 1)",0.666,0.666,0.666,58.62,"film(3,3) Li(7,7)"
mp-862617,"(1, 1, 1)",0.666,0.363,0.666,31.38,"film(1,3) Li(4,7)"
mp-862617,"(1, 1, 1)",0.666,0.363,0.666,31.38,"film(1,3) Li(4,7)"
mp-862617,"(1, 1, 0)",2.378,2.378,0.363,28.62,"film(2,1) Li(3,2)"
mp-862617,"(1, 1, 0)",2.378,2.378,0.363,28.62,"film(2,1) Li(3,2)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 1)",0.666,0.666,0.666,1.38,"film(3,3) Li(7,7)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(1, 0, 0)",2.378,0.363,2.378,28.62,"film(1,2) Li(2,3)"
mp-862617,"(0, 0, 1)",0.666,0.666,0.666,58.62,"film(3,3) Li(7,7)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 0)",3.299,1.212,3.299,28.62,"film(2,5) Li(5,7)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 0)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 1, 0)",3.299,1.212,3.299,28.62,"film(2,5) Li(5,7)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 1)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(1, 0, 0)",3.299,3.299,1.212,28.62,"film(5,2) Li(7,5)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30274,"(0, 0, 1)",3.299,3.299,3.299,28.62,"film(5,5) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 0)",2.167,2.167,1.863,28.62,"film(3,5) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 0)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 1, 0)",2.167,2.167,1.863,28.62,"film(3,5) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 1)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(1, 0, 0)",2.167,1.863,2.167,28.62,"film(5,3) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-30273,"(0, 0, 1)",1.863,1.863,1.863,28.62,"film(5,5) Li(7,7)"
mp-1183114,"(1, 1, 1)",4.986,4.001,4.986,31.38,"film(1,3) Li(4,7)"
mp-1183114,"(1, 1, 1)",4.986,4.001,4.986,31.38,"film(1,3) Li(4,7)"
mp-1183114,"(1, 1, 0)",4.001,1.045,4.001,28.62,"film(5,3) Li(7,6)"
mp-1183114,"(1, 1, 0)",4.001,1.045,4.001,28.62,"film(5,3) Li(7,6)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(0, 0, 1)",4.986,4.986,4.986,58.62,"film(3,3) Li(7,7)"
mp-1183114,"(1, 1, 1)",4.986,4.001,4.986,31.38,"film(1,3) Li(4,7)"
mp-1183114,"(1, 1, 1)",4.986,4.001,4.986,31.38,"film(1,3) Li(4,7)"
mp-1183114,"(1, 1, 0)",4.001,1.045,4.001,28.62,"film(5,3) Li(7,6)"
mp-1183114,"(1, 1, 0)",4.001,1.045,4.001,28.62,"film(5,3) Li(7,6)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 1)",4.986,4.986,4.986,1.38,"film(3,3) Li(7,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(1, 0, 0)",4.001,4.001,1.045,28.62,"film(1,5) Li(2,7)"
mp-1183114,"(0, 0, 1)",4.986,4.986,4.986,58.62,"film(3,3) Li(7,7)"
mp-24147,"(1, 1, 1)",0.624,0.624,0.624,1.26,"film(5,5) Li(7,7)"
mp-24147,"(1, 1, 1)",0.624,0.624,0.624,1.26,"film(5,5) Li(7,7)"
mp-24147,"(1, 1, 0)",1.439,0.438,1.439,28.62,"film(5,1) Li(7,2)"
mp-24147,"(1, 0, 0)",0.438,0.438,0.438,28.62,"film(5,5) Li(7,7)"
mp-24147,"(1, 1, 1)",0.624,0.624,0.624,1.26,"film(5,5) Li(7,7)"
mp-24147,"(1, 1, 1)",0.624,0.624,0.624,1.26,"film(5,5) Li(7,7)"
mp-24147,"(1, 1, 0)",1.439,0.438,1.439,28.62,"film(5,1) Li(7,2)"
mp-24147,"(1, 0, 0)",0.438,0.438,0.438,28.62,"film(5,5) Li(7,7)"
mp-866286,"(1, 1, 1)",2.811,1.824,2.811,16.38,"film(5,1) Li(7,2)"
mp-866286,"(1, 1, 0)",1.824,1.824,1.824,28.62,"film(5,5) Li(7,7)"
mp-866286,"(1, 0, 0)",1.824,1.824,1.824,28.62,"film(5,5) Li(7,7)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-866286,"(1, 1, 1)",2.811,1.824,2.811,16.38,"film(5,1) Li(7,2)"
mp-866286,"(1, 1, 0)",1.824,1.824,1.824,28.62,"film(5,5) Li(7,7)"
mp-866286,"(1, 0, 0)",1.824,1.824,1.824,28.62,"film(5,5) Li(7,7)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 1)",15.622,15.622,6.807,31.38,"film(1,1) Li(8,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 1, 0)",7.503,4.077,7.503,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 1)",6.807,6.807,6.807,1.38,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(1, 0, 0)",7.503,7.503,4.077,28.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1184231,"(0, 0, 1)",6.807,6.807,6.807,58.62,"film(1,1) Li(5,5)"
mp-1525815,"(1, 1, 1)",2.604,1.552,2.604,31.38,"film(2,1) Li(7,2)"
mp-1525815,"(1, 1, 0)",1.552,0.012,1.552,28.62,"film(3,4) Li(5,7)"
mp-1525815,"(1, 0, 1)",2.604,2.604,2.604,1.38,"film(3,1) Li(6,2)"
mp-1525815,"(1, 0, 1)",2.604,2.604,2.604,1.38,"film(3,1) Li(6,2)"
mp-1525815,"(1, 0, 0)",1.552,1.552,0.012,28.62,"film(4,3) Li(7,5)"
mp-1525815,"(1, 0, 0)",1.552,1.552,0.012,28.62,"film(4,3) Li(7,5)"
mp-1525815,"(0, 0, 1)",2.604,2.604,2.604,58.62,"film(3,1) Li(6,2)"
mp-864996,"(1, 1, 1)",2.614,1.561,2.614,31.38,"film(2,3) Li(7,6)"
mp-864996,"(1, 1, 0)",1.561,0.039,1.561,28.62,"film(3,4) Li(5,7)"
mp-864996,"(1, 0, 1)",2.614,2.614,2.614,1.38,"film(3,1) Li(6,2)"
